# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's PRESETS.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# presetdiff.py v1 (2026-09-10) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python presetdiff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# SCOPE: the `generated` bucket only — Data/, Lua/BuildingTemplate/, Lua/XDef/, Lua/ClassDefs/. DLC/ excluded.
# PRESETS: 1.0.7=14409  1.1.0=14986. Identity is `class::id::group` (how the GAME names a preset), with id-less presets keyed `class::file#ordinal`. Matched presets whose FILE moved: 0. Ambiguous ids needing a disambiguator: 1.0.7=1 1.1.0=0.
# ⭐ ROUTED TO 02, NOT READ HERE: the tech registry exists TWICE in 1.1.0 — 264 `TechPreset` in 1.0.7 became 274 `TechPreset` PLUS 441 `Tech`, and 258 of the 1.0.7 ids appear under both classes in the new tree. Mechanical count only; what it means is a reader's question.
# ⛔ REORDER IS NOT A ROW, BY CONSTRUCTION: rows are keyed by key PATH, so re-emitting a preset's keys in another order with equal values yields nothing. 0 presets are in exactly that state — COUNTED here so that `no rows` and `never looked` do not look alike.
# ROWS BY CHURN CLASS: COMMENT=1  REINDEX=10462  REINDEX-SWAP=1924  T-ID=22  added-preset=1471  none=22738  removed-preset=894   ⭐ `none` is the READABLE PILE — the rows 04's registry agents actually read.
# ⭐ THE GENERATED-LUA TWINS, so 04 can confirm they carry nothing extra: 1.1.0 files parsed per registry — Data=2191, Lua/BuildingTemplate=292, Lua/ClassDefs=7, Lua/XDef=426 | 1.0.7 — Data=2143, Lua/BuildingTemplate=288, Lua/ClassDefs=9, Lua/XDef=400
# ⚠️ CHURN CLASSES ARE CLAIMS. Each is a rule asserting a row is uninteresting; `python tools/presetdiff.py --sample <class>` prints rows so one can be falsified. A single row where a rule hid a real value change VOIDS that class.
# 02 COLUMNS: prid = P + 1-based data-row index of PRESETS.tsv. system = preset:<class>; link = 03 (dlc-adjacent) | 04-E (the registry agent) | NOT-READ(churn) for REINDEX / T-ID / COMMENT (rule-classed and sampled by 01, unread here — TRIAGE.md §4). ⭐ READ by a registry agent: `none` + `REINDEX-SWAP` (01: must be read where order is semantic) + `added-preset` + `removed-preset` (real content, not churn).
# 02 DLC TAG on presets: T1 literal on class:id + key + both values; T2 narrowed on id + key + values ONLY — never on the class name (a registry is not a mention). Literal matching of all 25 terms would tag 8,209 readable rows (all of TechPreset and LawDef by class name).
# 02 FIELD-REPORT TAGS (README §2b), column `fr`: FR-1(c) = `none`/`added-preset` rows of ParticleSystemPreset, LightmodelPreset, ActionFX*, *Entity* registries (assets first spawned at new game); FR-2 = id/key/value naming DeepScan / UndergroundDeepScanning / Deep* resources / depth_layer.
prid	file	class	id	key	value107	value110	churn-class	flags	system	link	dlc	dlc_terms	dlc_literal	fr
P00125	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BPPGKn9k	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00126	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BQzWvC3l	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00127	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BU54dxal	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00128	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BX9kJF3U	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00129	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BX9kJF3U	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00130	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BXQxmGYv	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00131	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BiLGjpf2	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00132	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BiLGjpf2	Environment	"Surface"	set("Surface")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00133	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_BrDcZWFV	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00134	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_C3vbzRUn	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00135	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_CDsY964g	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00136	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_CIi1yxov	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00137	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_CODbpPX1	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00138	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_CkH3US7Z	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00139	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Cm_P5G49	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00140	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_D6ohzvOK	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00141	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_D6ohzvOK	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00142	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_DD7J9Hn3	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00143	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_DVCwPqUb	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00144	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_DlKcWbWR	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00145	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_DlKcWbWR	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00146	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Dtew7IYT	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00147	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Dv_GNk4v	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00148	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Dv_GNk4v	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00149	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_EBPp5ZO3	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00150	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_EBPp5ZO3	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00151	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_EBPp5ZO3	DetailLevel	100	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00152	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_EBPp5ZO3	Environment	"Asteroid"	set("Asteroid")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00153	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_EVIbKeoQ	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00154	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Ep4QlWw5	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00155	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Ep4QlWw5	Environment	"Underground"	set("Underground")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00156	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_FUgm-sMN	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00157	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Fc0jU_Yo	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00158	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_FsrqVRil	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00159	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_FsrqVRil	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00160	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_FwrQe5r4	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00161	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_G4eVLUDT	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00162	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_GMso7dDY	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00163	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_GXT-1BK8	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00164	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_GXT-1BK8	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00165	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_GXT-1BK8	DetailLevel	100	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00166	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_GXT-1BK8	Environment	"Asteroid"	set("Asteroid")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00167	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_GfF9JHUZ	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00168	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_GfF9JHUZ	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00169	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Go7g-mQN	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00170	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Go7g-mQN	Environment	"Underground"	set("Underground")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00171	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_H_hkrzC0	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00172	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_HamCaPPJ	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00173	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Hj9wICWs	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00174	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_HjiXeNyQ	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00175	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_I-Benjn1	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00176	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_I5xVI2-x	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00177	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_IDjpCkH9	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00178	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_IDjpCkH9	Environment	"Asteroid"	set("Asteroid")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00179	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_IsaeEehK	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00180	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Iwe7eV5l	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00181	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_J1ckoGpU	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00182	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_J1ckoGpU	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00183	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_J1ckoGpU	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00184	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_J6SvBh6Y	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00185	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_J6SvBh6Y	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00186	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_J6SvBh6Y	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00187	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_J6SvBh6Y	Environment	"Surface"	set("Surface")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00188	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_JJvRhPeq	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00189	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_JKAx6O-u	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00190	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_JKAx6O-u	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00191	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_JUgm5Mjj	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00192	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Jghlsr41	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00193	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_JguCOrI0	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00194	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Jh3p1r08	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00195	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_JlVuRRM7	Actor	<absent>	"Rocket"	none		preset:ActionFXParticles	04-E				FR-1(c)
P00196	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_JsQrWW6_	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00197	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_KCb8y1TP	<preset>	<removed>		removed-preset		preset:ActionFXParticles	04-E				
P00198	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_KrCjCeFz	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00199	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_L2ydhffZ	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00200	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_L2ydhffZ	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00201	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_L4lpe1Ea	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00202	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_L4lpe1Ea	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00203	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_L7JSMLv4	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00204	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_L8HsVrQ1	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00205	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Lt3R6Crq	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00206	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Ly7tqTg4	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00207	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_MKdc2h3d	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00208	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_MXmNPVCN	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00209	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_MZEofoXR	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00210	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_MaafeK9w	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00211	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_MhNCvnED	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00212	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_MoyWwHGK	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00213	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_MoyWwHGK	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00214	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Mxy8a64c	<preset>	<removed>		removed-preset		preset:ActionFXParticles	04-E				
P00215	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_N4dlp-Uq	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00216	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_NAuarMHH	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00217	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_NE9WM6_s	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00218	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_NlQLUQ93	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00219	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_O9Ta3wkU	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00220	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OEjM-mfi	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00221	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OEjM-mfi	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00222	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OHpbTAde	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00223	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OHpbTAde	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00224	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OSvZ6k94	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00225	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OSvZ6k94	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00226	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OSvZ6k94	DetailLevel	100	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00227	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OSvZ6k94	Environment	"Asteroid"	set("Asteroid")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00228	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OZsIQjji	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00229	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OchpckkE	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00230	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OfogA1Oq	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00231	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OfogA1Oq	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00232	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OfogA1Oq	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00233	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Op8aheX3	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00234	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_OtRLWq1W	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00235	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_PU4QnPC9	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00236	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Pb6ir8Gc	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00237	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_PrMt2k9Q	<preset>		<added>	added-preset		preset:ActionFXParticles	04-E				FR-1(c)
P00238	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Pwt3H7wY	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00239	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Pwt3H7wY	Environment	"Asteroid"	set("Asteroid")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00240	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Q3YhDJd0	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00241	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Q3YhDJd0	Environment	"Underground"	set("Underground")	none		preset:ActionFXParticles	04-E				FR-1(c)
P00242	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QCH51A2s	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00243	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QG7-MjOO	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00244	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QK7z3A8n	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00245	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QS120jn0	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00246	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QZ-Q7u2M	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00247	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QZ-Q7u2M	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00248	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Qf3XyBJe	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00249	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QfpnJUVp	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00250	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QgCt_o3U	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00251	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_QmlUU6D6	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00252	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_R2eN0vpx	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00253	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_ROeUfQYy	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00254	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_RpzabPZx	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00255	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_RpzabPZx	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00256	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_RreWZYSQ	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00257	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_RsMwuAEf	<preset>	<removed>		removed-preset		preset:ActionFXParticles	04-E				
P00258	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_Rs_xJDvN	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00259	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_SIppjsel	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00260	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_SXSO1GY6	AlwaysGatherForVisibility	<absent>	true	none		preset:ActionFXParticles	04-E				FR-1(c)
P00261	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_SXSO1GY6	AlwaysVisible	true	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00262	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_SyjJd4zA	<preset>	<removed>		removed-preset		preset:ActionFXParticles	04-E				
P00263	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_T4e3H0st	DetailLevel	60	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
P00264	Data/FXPreset/ActionFXParticles.lua	ActionFXParticles	Particles_TcZFg3kb	DetailLevel	40	<absent>	none		preset:ActionFXParticles	04-E				FR-1(c)
