# treediff.py v1.1 (2026-09-10, indented orphans covered) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# CALLERS: class (b′). Every call site, in BOTH trees, of every `sig` or `body+sig` function in a `hand` file (290 callees).
# ⭐⭐ READ THIS FIRST: **a `same` call line against a CHANGED SIGNATURE is the F117 shape, and it is the single highest-yield row class in this chain.** The callee's contract moved; this call site's text did not. F117 is exactly that, and the developers wrote it themselves. status counts: changed=682 gone=331 new=618 same=2465
# `same`-against-changed-signature by file, top 12: Lua/Buildings/StorageDepot.lua=39 | CommonLua/Ged/GedPropEditors.lua=38 | Lua/Mysteries/Fireflies.lua=34 | Lua/Buildings/Building.lua=31 | Lua/Construction/Construction.lua=30 | CommonLua/Ged.lua=29 | Lua/Mysteries/MirrorSphere.lua=28 | CommonLua/Ged/GedPanel.lua=26 | Lua/UniversalRocket.lua=25 | Lua/Mysteries/Crystals.lua=25 | Lua/Buildings/RocketBase.lua=22 | Lua/Meteors.lua=22
# ⛔ TEXT-LEVEL, AND THAT IS THE WHOLE BOUND. Matching is `Name(`, `:Name(`, `.Name(` by text on the bare name, so it CANNOT see a dynamic dispatch (`self[name]`, a preset's `func` field, `Msg` handlers — chain blind spot 7), it cannot tell two classes' same-named methods apart, and it counts a mention inside a string or a comment. ⛔ IT DOES NOT BOUND REACH.
# PAIRING RULE, stated because it is an assumption: within one file, the k-th call site of a name in 1.0.7 is paired with the k-th in 1.1.0. Equal text => `same`, different => `changed`, unpaired => `new`/`gone`. If call sites were REORDERED inside a file, that pairing mislabels — read the line, not the label.
callee_file	callee_function	name	call_file	call_line107	call_line110	status	call_text
Lua/SafariRouteInteractionHandler.lua	CalculateRouteLength	CalculateRouteLength	Lua/SafariRouteMoveWaypointHandler.lua	10		gone	local length = CalculateRouteLength(next_route)
Lua/Buildings/Dome.lua	Dome.CanPreventCrimeEvents	CanPreventCrimeEvents	Lua/Buildings/Dome.lua	1865	2276	changed	if self:CanPreventCrimeEvents(target_dome) then
Lua/Buildings/Dome.lua	CanReachAbovegroundElevator	CanReachAbovegroundElevator	Lua/Buildings/Dome.lua	3382	4001	changed	if not CanReachAbovegroundElevator(self) then
Lua/Buildings/Dome.lua	CanReachAbovegroundElevator	CanReachAbovegroundElevator	Lua/Buildings/UndergroundDome.lua	56	56	changed	if not CanReachAbovegroundElevator(self) then
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Data/XDef/GameCheatShortcuts.lua	1672		gone	colonist:ChangeComfort(100*stat - colonist.stat_comfort)
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Data/XDef/GameCheatShortcuts.lua	1698		gone	colonist:ChangeComfort(100*stat - colonist.stat_comfort)
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/ArtWorkshop.lua	27		gone	worker:ChangeComfort(comfort_boost, "work in workshop")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/CorporateOffice.lua	77		gone	worker:ChangeComfort(-comfort_decline, "work in corporate office")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/MedicalCenter.lua	38		gone	unit:ChangeComfort( TechDef.RejuvenationTreatment.param1 * const.Scale.Stat, self.class )
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/MicroGHabitat.lua	122		gone	colonist:ChangeComfort(self.food_comfort_change, reason)
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/Residence.lua	369		gone	unit:ChangeComfort(-4*stat_scale, "Loner")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/ResourceStockpile.lua	402		gone	unit:ChangeComfort(-g_Consts.OutsideFoodConsumptionComfort, "raw food")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/Service.lua	29		gone	unit:ChangeComfort(comfort_increase, comfort_reason)
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Buildings/Service.lua	36		gone	unit:ChangeComfort(comfort_increase, law.display_name)
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Cheats.lua		291	new	colonist:ChangeComfort(100*stat - colonist.stat_comfort)
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/HasConsumption.lua	138		gone	unit:ChangeComfort(-g_Consts.OutsideFoodConsumptionComfort, "raw food")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/SafariSight.lua		65	new	visitor:ChangeComfort(satisfaction_to_award * const.Scale.Stat, "safari")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Animals.lua	942		gone	colonist:ChangeComfort(-const.PastureVeganMoraleImpact * const.Scale.Stat, "pastures around")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Animals.lua	944		gone	colonist:ChangeComfort(const.PastureVeganMoraleImpact * const.Scale.Stat, "no pastures around")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Colonist.lua	568	705	changed	self:ChangeComfort(human_alteration:GetParameterValue("CloneBiorobotComfortEffect"), "Policy_HumanAlteration")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Colonist.lua	591	707	changed	self:ChangeComfort(human_alteration:GetParameterValue("HumanComfortEffect"), "Policy_HumanAlteration")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Colonist.lua	608	754	changed	self:ChangeComfort(comfort_boost, "culture fit")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Colonist.lua	1308	767	changed	self:ChangeComfort(law:GetParameterValue("comfort_boost"), "socialnet benefits law")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Colonist.lua	2038	4663	changed	self:ChangeComfort(-g_Consts.OutsideFoodConsumptionComfort, "raw food")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/ColonistTransport.lua	556		gone	self:ChangeComfort(0 - MulDivRound(stat_scale, travel_time, const.HourDuration), "travel time")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/Units/Train.lua	971	975	same	colonist:ChangeComfort(-5 * stat_scale, "full train")
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/XDef/GameCheatShortcuts.generated.lua	1888		gone	colonist:ChangeComfort(100*stat - colonist.stat_comfort)
Lua/Units/Colonist.lua	Colonist.ChangeComfort	ChangeComfort	Lua/XDef/GameCheatShortcuts.generated.lua	1914		gone	colonist:ChangeComfort(100*stat - colonist.stat_comfort)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Data/ClassDef-Effects.lua	2242	2213	changed	obj:ChangeStat(self.Stat, new_amount, self.Reason, self.Permanent)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/Buildings/MedicalCenter.lua		42	new	unit:ChangeStat(stat, MulDivRound(self[stat], performance, 100), self.class)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/ClassDefs/ClassDef-Effects.generated.lua	1401	1374	changed	obj:ChangeStat(self.Stat, new_amount, self.Reason, self.Permanent)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/ScriptStatements.lua		27	new	colonist:ChangeStat(stat, new_amount, reason, permanent)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/Sequences/SA_Gameplay.lua	524	517	changed	colonist:ChangeStat(self.Stat, self.Amount, reason, is_target_stat)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/Sequences/SA_Gameplay.lua		522	new	colonist:ChangeStat(self.Stat, -self.Amount, reason, true)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/Stats.lua		114	new	colonist:ChangeStat(stat, amount, reason)
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/Stats.lua		645	new	colonist:ChangeStat(stat, amount, "Services")
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/Units/Colonist.lua		180	new	--                directly via ChangeStat (StatsImpactColonist drains StatValues:ApplyStats).
Lua/Units/Colonist.lua	Colonist.ChangeStat	ChangeStat	Lua/Units/Colonist.lua		5369	new	self:ChangeStat(stat, amount, reason)
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Data/XDef/GameCheatShortcuts.lua	531		gone	CheatDustDevil(false, item)
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Data/XDef/GameCheatShortcuts.lua	549		gone	CheatDustDevil()
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Data/XDef/GameCheatShortcuts.lua	572		gone	CheatDustDevil("major", item)
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Data/XDef/GameCheatShortcuts.lua	590		gone	CheatDustDevil("major")
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Lua/XDef/GameCheatShortcuts.generated.lua	565		gone	CheatDustDevil(false, item)
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Lua/XDef/GameCheatShortcuts.generated.lua	582		gone	CheatDustDevil()
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Lua/XDef/GameCheatShortcuts.generated.lua	619		gone	CheatDustDevil("major", item)
Lua/Cheats.lua	CheatDustDevil	CheatDustDevil	Lua/XDef/GameCheatShortcuts.generated.lua	636		gone	CheatDustDevil("major")
CommonLua/Features/LockablePreset.lua	CheatRevertUnlockAllBuildings	CheatRevertUnlockAllBuildings	CommonLua/Features/LockablePreset.lua	646	746	changed	CheatRevertUnlockAllBuildings(owner)
CommonLua/Features/LockablePreset.lua	CheatUnlockAllBuildings	CheatUnlockAllBuildings	CommonLua/Features/LockablePreset.lua	648	748	changed	CheatUnlockAllBuildings(owner)
CommonLua/Features/LockablePreset.lua	CheatUnlockAllBuildings	CheatUnlockAllBuildings	Data/CheatDef.lua		436	new	CheatUnlockAllBuildings()
CommonLua/Features/LockablePreset.lua	CheatUnlockAllBuildings	CheatUnlockAllBuildings	Data/XDef/GameCheatShortcuts.lua	1828		gone	CheatUnlockAllBuildings()
CommonLua/Features/LockablePreset.lua	CheatUnlockAllBuildings	CheatUnlockAllBuildings	Lua/Cheats.lua	309	228	changed	CheatUnlockAllBuildings()
CommonLua/Features/LockablePreset.lua	CheatUnlockAllBuildings	CheatUnlockAllBuildings	Lua/Cheats.lua	329		gone	CheatUnlockAllBuildings()
CommonLua/Features/LockablePreset.lua	CheatUnlockAllBuildings	CheatUnlockAllBuildings	Lua/XDef/GameCheatShortcuts.generated.lua	2045		gone	CheatUnlockAllBuildings()
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1086	1158	changed	return self:CheckImportStatus(importer)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1117	1164	changed	local errList = self:CheckImportStatus(importer)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1123	1170	changed	local errList = self:CheckImportStatus(self:LocateImporter(), nil)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1129	1175	same	local errList = self:CheckImportStatus(self:LocateImporter(), nil)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1134	1270	changed	local errlist = sel_node:CheckImportStatus(importer, self, data.scene_node, false, errlist_tmp)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1201	1500	changed	err_list = SIE_ImportItem.CheckImportStatus(self, importer, err_list)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1365	1883	changed	local errlist = selector:CheckImportStatus(importer, self, scene_node)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1751	2462	changed	errList = SIE_ImportItem.CheckImportStatus(self, importer, errList)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	2297	3230	same	errList = SIE_ImportItem.CheckImportStatus(self, importer, errList)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	2976	3890	changed	local errlist = self:CheckImportStatus(importer)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	3603	3898	changed	local errlist = self:CheckImportStatus()
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	3611	4123	changed	return self:CheckImportStatus(importer, import_item, scene_node)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	3860	4129	changed	local err_values = {self:CheckImportStatus(importer, import_item, scene_node)}
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	3866	5688	changed	local errList = preset:CheckImportStatus(self)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	5223	5928	same	local errList = preset:CheckImportStatus(self)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	SIE_ImportItem_Mesh.CheckImportStatus	CheckImportStatus	CommonLua/Libs/DevToolsPublic/SceneImport.lua	5591		gone	local errList = preset:CheckImportStatus(self)
CommonLua/Features/LockablePreset.lua	CheckLockPrerequisites	CheckLockPrerequisites	CommonLua/Features/LockablePreset.lua	459	546	changed	CheckLockPrerequisites(owner, initial)
CommonLua/Features/LockablePreset.lua	CheckLockPrerequisites	CheckLockPrerequisites	Lua/TechTree.lua		390	new	CheckLockPrerequisites(UIPlayer)
CommonLua/Features/LockablePreset.lua	CheckLockPrerequisites	CheckLockPrerequisites	Lua/TechTree.lua		1054	new	CheckLockPrerequisites(player)
CommonLua/Features/LockablePreset.lua	CheckLockPrerequisites	CheckLockPrerequisites	Lua/TechTree.lua		1234	new	CheckLockPrerequisites(self)
CommonLua/Features/LockablePreset.lua	CheckLockPrerequisites	CheckLockPrerequisites	Lua/TechTree.lua		1259	new	CheckLockPrerequisites(UIPlayer)
CommonLua/Features/LockablePreset.lua	CheckLockPrerequisites	CheckLockPrerequisites	Lua/_fixup.lua		1957	new	CheckLockPrerequisites(UIPlayer)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/Buildings/DroneFactory.lua	224	230	changed	dome = ChooseDome(colonist_table, domes, safety_dome)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/Buildings/RocketBase.lua	1985	1978	changed	dome, elevator = ChooseDome(unit, domes, safety_dome, dome_elevators)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/Buildings/RocketBase.lua	2068	2064	changed	local dome, elevator = ChooseDome(applicant, domes, safety_dome, dome_elevators)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/Buildings/RocketBase.lua	2105	2103	changed	local dome, elevator = ChooseDome(applicant, domes, safety_dome, dome_elevators)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/CargoTransporterNew.lua	907	996	changed	local dome, elevator = ChooseDome(applicant, domes, safety_dome, dome_elevators)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/CargoTransporterNew.lua	951	1045	changed	local dome, elevator = ChooseDome(applicant, domes, safety_dome, dome_elevators)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/CargoTransporterNew.lua	975	1088	changed	dome, elevator = ChooseDome(unit, domes, safety_dome, dome_elevators)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/Units/Colonist.lua	1149	1452	changed	dome, elevator = ChooseDome(self, domes, safety_dome, dome_elevators)
Lua/_GameUtils.lua	ChooseDome	ChooseDome	Lua/Units/ColonistTransport.lua		870	new	local dome, elevator = ChooseDome(self, domes, safety_dome, dome_elevators)
CommonLua/LuaExportedDocs/Global/collision.lua	collision.Collide	Collide	CommonLua/Camera.lua	801	801	same	local count, objs, pts = collision.Collide(CurrentMap,
CommonLua/LuaExportedDocs/Global/collision.lua	collision.Collide	Collide	CommonLua/FXSource.lua		712	new	local count = collision.Collide(self,
CommonLua/LuaExportedDocs/Global/collision.lua	collision.Collide	Collide	CommonLua/Selection.lua	260	255	changed	local count, objs = collision.Collide(CurrentMap,
CommonLua/LuaExportedDocs/Global/collision.lua	collision.Collide	Collide	CommonLua/Selection.lua	291	282	changed	local count, objs, pts = collision.Collide(CurrentMap,
Lua/X/ColonyControlCenter.lua	CommandCenterChooseLifeSupportGridBuilding	CommandCenterChooseLifeSupportGridBuilding	Data/XDef/CommandCenterLifeSupportGridsOverviewRow.lua	215		gone	local bld = CommandCenterChooseLifeSupportGridBuilding(self.context)
Lua/X/ColonyControlCenter.lua	CommandCenterChooseLifeSupportGridBuilding	CommandCenterChooseLifeSupportGridBuilding	Data/XDef/CommandCenterOxygenGridsOverviewRow.lua		140	new	local bld = CommandCenterChooseLifeSupportGridBuilding(self.context)
Lua/X/ColonyControlCenter.lua	CommandCenterChooseLifeSupportGridBuilding	CommandCenterChooseLifeSupportGridBuilding	Data/XDef/CommandCenterWaterGridsOverviewRow.lua		140	new	local bld = CommandCenterChooseLifeSupportGridBuilding(self.context)
Lua/X/ColonyControlCenter.lua	CommandCenterChooseLifeSupportGridBuilding	CommandCenterChooseLifeSupportGridBuilding	Lua/XDef/CommandCenterLifeSupportGridsOverviewRow.generated.lua	237		gone	local bld = CommandCenterChooseLifeSupportGridBuilding(self.context)
Lua/X/ColonyControlCenter.lua	CommandCenterChooseLifeSupportGridBuilding	CommandCenterChooseLifeSupportGridBuilding	Lua/XDef/CommandCenterOxygenGridsOverviewRow.generated.lua		136	new	local bld = CommandCenterChooseLifeSupportGridBuilding(self.context)
Lua/X/ColonyControlCenter.lua	CommandCenterChooseLifeSupportGridBuilding	CommandCenterChooseLifeSupportGridBuilding	Lua/XDef/CommandCenterWaterGridsOverviewRow.generated.lua		136	new	local bld = CommandCenterChooseLifeSupportGridBuilding(self.context)
Lua/Passage.lua	PassageBase.ConnectDomes	ConnectDomes	Lua/Passage.lua	1342	1550	changed	self:ConnectDomes(b1, b2)
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/BaseRover.lua	84	85	same	drone:ContinuousTask(request, amount, g_Consts.DroneBuildingRepairBatteryUse, "repairBuildingStart", "repairBuildingIdle", "repairBuildingEnd", "Repair")
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/Building.lua	1794	1904	same	drone:ContinuousTask(request, amount, g_Consts.DroneBuildingRepairBatteryUse, "repairBuildingStart", "repairBuildingIdle", "repairBuildingEnd", "Repair")
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/Building.lua	1805	1915	same	drone:ContinuousTask(request, amount, g_Consts.DroneDeconstructBatteryUse, "constructStart", "constructIdle", "constructEnd", "Deconstruct")
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/ConstructionSite.lua	1328	1472	same	drone:ContinuousTask(request, amount, g_Consts.DroneConstructBatteryUse, "constructStart", "constructIdle", "constructEnd", "Construct",
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/ConstructionSite.lua	1391	1572	same	rover:ContinuousTask(request, amount, "constructStart", "constructIdle", "constructEnd", "Construct", nil, nil, nil, nil, total_amount)
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/ConstructionSite.lua	1394	1575	same	rover:ContinuousTask(request, amount, "gatherStart", "gatherIdle", "gatherEnd", interaction_type ~= "load" and "Unload" or "Load", "step", g_Consts.RCRoverTransferResourceWorkTime, "add resource", nil
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/Dome.lua	2474	2995	same	drone:ContinuousTask(
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/ResourceStockpile.lua	788	856	same	return rover:ContinuousTask(request, amount, "gatherStart", "gatherIdle", "gatherEnd",
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/RocketBase.lua	1849	1838	same	rover:ContinuousTask(request, interaction_type == "unload" and abs(amount) or amount, "gatherStart", "gatherIdle", "gatherEnd",
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/RubbleBase.lua	63	63	same	drone:ContinuousTask(request, amount, g_Consts.DroneBuildingRepairBatteryUse, "repairBuildingStart", "repairBuildingIdle", "repairBuildingEnd", "Repair",
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/RubbleBase.lua	98	104	same	rover:ContinuousTask(request, amount, "workStart", "workIdle", "workEnd", "Repair", fx_work_moment, work_time, add_res, reciprocal_request, total_amount, PlaceRock)
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/StorageDepot.lua	171	191	same	rover:ContinuousTask(request, amount, "gatherStart", "gatherIdle", "gatherEnd",
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Buildings/SurfaceDeposit.lua	250	250	same	rover:ContinuousTask(
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Landscape/ClearWasteRockConstructionSite.lua	405	417	same	-- NOTE: RCTerraformer can have negative amount(meaning take out the resource), e.g. RCTransport:ContinuousTask()
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Landscape/LandscapeConstructionSite.lua	575	423	same	rover:ContinuousTask(request, amount, "constructStart", "constructIdle", "constructEnd", "Construct", nil, t, nil, nil, total_amount)
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Landscape/LandscapeConstructionSite.lua	579	427	same	rover:ContinuousTask(request, amount, "gatherStart", "gatherIdle", "gatherEnd", interaction_type ~= "load" and "Unload" or "Load", "step", t, "add resource")
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Landscape/LandscapeConstructionSiteBase.lua	136		gone	drone:ContinuousTask(request, amount, g_Consts.DroneConstructBatteryUse, "constructStart", "constructIdle", "constructEnd", "Construct",
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Mysteries/BlackCubes.lua	216	226	same	drone:ContinuousTask(request, amount, g_Consts.DroneDeconstructBatteryUse, "constructStart", "constructIdle", "constructEnd", "Construct",
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Mysteries/Diggers.lua	344	344	same	drone:ContinuousTask(request, amount, g_Consts.DroneDeconstructBatteryUse, "constructStart", "constructIdle", "constructEnd", "Deconstruct")
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Mysteries/MirrorSphere.lua	696	709	same	drone:ContinuousTask(request, 1000, g_Consts.DroneBuildingRepairBatteryUse, "repairBuildingStart", "repairBuildingIdle", "repairBuildingEnd", "Repair")
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/Passage.lua	581	612	same	drone:ContinuousTask(
Lua/Units/RCTerraformer.lua	RCTerraformer.ContinuousTask	ContinuousTask	Lua/RequiresMaintenance.lua	444	645	same	drone:ContinuousTask(request, amount, "gatherStart",
