# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# STORAGE: class (c), 'same concept, new home' — the shape that moved `Landscapes` GameVar->MapVar and the walk consts `const.`->`g_Consts`, and that NO instrument this project owns sees. Forms scanned: GlobalVar, MapVar, GameVar, PersistableGlobals, const, g_Consts.
# STATUS COUNTS: added=102 kind-changed=1 moved-file=9 removed=36 same=1007
# ⛔ PRESENCE SIDE, ENUMERATED: `GlobalVar("…")` has 0 declarations in 1.0.7 and 0 in 1.1.0 — the form exists in `CommonLua/Core/lib.lua` but the game declares through GameVar/MapVar. Zero is a MEASUREMENT here, not an omission.
# ⚠️ NOT NAMEABLE BY THIS TOOL: 1 dynamic declarations in 1.0.7 and 1 in 1.1.0 (`GameVar(modified_name, …)` — the name is a variable). They are storage this row set does not cover.
# ⚠️ NOT COVERED AT ALL: `ConstDef` preset definitions, which is where most consts are actually DEFINED — `presetdiff.py` reads those. `const.X =` here is the Lua-side assignment only.
name	kind107	kind110	file107	line107	file110	line110	status
g_AsteroidLanderPassengerPoolFilter	GameVar	GameVar	Lua/LanderRocketCargoRequest.lua	251	Lua/LanderRocketCargoRequest.lua	251	same
g_AsteroidPartA	GameVar	GameVar	Lua/AsteroidNames.lua	158	Lua/AsteroidNames.lua	158	same
g_AsteroidPartB	GameVar	GameVar	Lua/AsteroidNames.lua	159	Lua/AsteroidNames.lua	159	same
g_AsteroidPartC	GameVar	GameVar	Lua/AsteroidNames.lua	160	Lua/AsteroidNames.lua	160	same
g_AsteroidUniqueNames	GameVar	GameVar	Lua/AsteroidNames.lua	157	Lua/AsteroidNames.lua	157	same
g_AsteroidsInEvac	GameVar	GameVar	Lua/Asteroids.lua	112	Lua/Asteroids.lua	121	same
g_AutoSatisfiedNeeds	GameVar	GameVar	Lua/ServiceBase.lua	80	Lua/ServiceBase.lua	131	same
g_AutoSatisfiedNeedsReasons	GameVar	GameVar	Lua/ServiceBase.lua	79	Lua/ServiceBase.lua	130	same
g_AwardedBottomlessPitUpgrades	GameVar	GameVar	Lua/Buildings/BottomlessPitResearchCenter.lua	159	Lua/Buildings/BottomlessPitResearchCenter.lua	154	same
g_BCHexRangeEnable	GameVar	GameVar	Lua/Mysteries/BlackCubes.lua	2	Lua/Mysteries/BlackCubes.lua	2	same
g_BlackCubeStockpileAnimThread	GameVar	GameVar	Lua/Mysteries/BlackCubes.lua	1	Lua/Mysteries/BlackCubes.lua	1	same
g_BlackCubesActive	GameVar	GameVar	Lua/Mysteries/BlackCubes.lua	290	Lua/Mysteries/BlackCubes.lua	300	same
g_BoostWorkersInWorkshopsCount	GameVar		Lua/Buildings/ArtWorkshop.lua	1			removed
g_BreakthroughsResearched	GameVar	GameVar	Lua/Research.lua	271	Lua/Research.lua	144	same
g_BuildMenuDefaultItem	GameVar	GameVar	Lua/X/BuildMenu.lua	5	Lua/X/BuildMenu.lua	5	same
g_BuildMenuEntriesDisabledByLawEffects	GameVar	GameVar	Lua/ClassDefs/ClassDef-Factions.generated.lua	2009	Lua/Factions/LawDef.lua	435	moved-file
g_BuildMenuHUDClicksCount	GameVar	GameVar	Lua/X/BuildMenu.lua	8	Lua/X/BuildMenu.lua	8	same
g_BuildMenuRightClickPopupShown	GameVar	GameVar	Lua/X/BuildMenu.lua	7	Lua/X/BuildMenu.lua	7	same
g_BuildMenuRightClicksCount	GameVar	GameVar	Lua/X/BuildMenu.lua	9	Lua/X/BuildMenu.lua	9	same
g_CameraObj	MapVar	MapVar	CommonLua/Classes/ActionFX.lua	4322	CommonLua/Classes/ActionFX.lua	4452	same
g_CargoRequestTemplates	GameVar	GameVar	Lua/CargoRequest.lua	32	Lua/CargoRequest.lua	32	same
g_CheatUnlockAllSponsorBuildings	GameVar	GameVar	Lua/X/BuildMenu.lua	1846	Lua/X/BuildMenu.lua	1913	same
g_ClusterWorkplacesVersion		GameVar			Lua/Buildings/Dome.lua	760	added
g_ColdWave	GameVar	GameVar	Lua/ColdWave.lua	25	Lua/ColdWave.lua	25	same
g_ColdWaveEndTime	GameVar	GameVar	Lua/ColdWave.lua	27	Lua/ColdWave.lua	27	same
g_ColdWaveExtend	GameVar	GameVar	Lua/ColdWave.lua	28	Lua/ColdWave.lua	28	same
g_ColdWaveGameDescr	GameVar	GameVar	Lua/ColdWave.lua	181	Lua/ColdWave.lua	151	same
g_ColdWaveStartTime	GameVar	GameVar	Lua/ColdWave.lua	26	Lua/ColdWave.lua	26	same
g_CollideLuaObjects	MapVar	MapVar	CommonLua/Editor/XEditor/XTwoPointAttachHelper.lua	1	CommonLua/Classes/EditorBase.lua	539	moved-file
g_ColonistDeathsSincePlacement	GameVar	GameVar	Lua/Telemetry.lua	149	Lua/Telemetry.lua	149	same
g_ColonistsDied	GameVar	GameVar	Lua/ColonyViability.lua	157	Lua/ColonyViability.lua	161	same
g_ColonyNotViableUntil	GameVar	GameVar	Lua/ColonyViability.lua	80	Lua/ColonyViability.lua	82	same
g_CommandCenterOpen	GameVar,PersistableGlobals	GameVar,PersistableGlobals	Lua/X/ColonyControlCenter.lua	1607,1608	Lua/X/ColonyControlCenter.lua	1506,1507	same
g_CommandCenterSavedContext	GameVar	GameVar	Lua/X/ColonyControlCenter.lua	1604	Lua/X/ColonyControlCenter.lua	1503	same
g_CommandCenterSavedMode	GameVar	GameVar	Lua/X/ColonyControlCenter.lua	1605	Lua/X/ColonyControlCenter.lua	1504	same
g_ConstructedTracksQueue	GameVar	GameVar	Lua/Buildings/TrackElement.lua	676	Lua/Buildings/TrackElement.lua	773	same
g_ConstructionNanitesResearched	GameVar	GameVar	Lua/Buildings/ConstructionSite.lua	2826	Lua/Buildings/ConstructionSite.lua	3085	same
g_Consts	GameVar	GameVar	Lua/Modifiers.lua	427	Lua/Modifiers.lua	427	same
g_CoverArtStoredDepositionTypes	GameVar	GameVar	Lua/CoverArtPhotoFilter.lua	2	Lua/CoverArtPhotoFilter.lua	2	same
g_CurrentCCS	GameVar	GameVar	Lua/ColonyColorScheme.lua	3	Lua/ColonyColorScheme.lua	3	same
g_CurrentDepositOpacity	GameVar	GameVar	Lua/Buildings/Deposit.lua	133	Lua/Buildings/Deposit.lua	139	same
g_CurrentDepositScale	GameVar	GameVar	Lua/Buildings/Deposit.lua	132	Lua/Buildings/Deposit.lua	138	same
g_CurrentGameTitle	GameVar	GameVar	Lua/Buildings/GameDeveloper.lua	10	Lua/Buildings/GameDeveloper.lua	10	same
g_CurrentTVShowTitle	GameVar	GameVar	Lua/Buildings/TVStudioWorkshop.lua	20	Lua/Buildings/TVStudioWorkshop.lua	20	same
g_DepositsRunningOutShown	GameVar	GameVar	Lua/Buildings/SubsurfaceDeposit.lua	289	Lua/Buildings/SubsurfaceDeposit.lua	288	same
g_DisasterDescriptionShown	GameVar	GameVar	Lua/MapSettings.lua	132	Lua/MapSettings.lua	160	same
g_DisastersPredicted	GameVar	GameVar	Lua/MapSettings.lua	131	Lua/MapSettings.lua	159	same
g_DisastersSettings	GameVar		Lua/MapSettings.lua	29			removed
g_DomeToDomeDist	GameVar	GameVar	Lua/Buildings/Dome.lua	49	Lua/Buildings/Dome.lua	49	same
g_DomeVersion	GameVar	GameVar	Lua/Buildings/Dome.lua	48	Lua/Buildings/Dome.lua	48	same
g_DontBuildHere	MapVar	MapVar	Lua/Geysers.lua	26	Lua/Geysers.lua	26	same
g_DroneUnreachablesVersion	GameVar	GameVar	Lua/Units/Drone.lua	867	Lua/Units/Drone.lua	940	same
g_DustDevils	MapVar	MapVar	Lua/DustDevils.lua	243	Lua/DustDevils.lua	329	same
g_DustDevilsNextEventTime		GameVar			Lua/DustDevils.lua	232	added
g_DustDevilsSpawnLeft		GameVar			Lua/DustDevils.lua	233	added
g_DustDevilsState		GameVar			Lua/DustDevils.lua	231	added
g_DustRepulsion	GameVar	GameVar	Lua/Buildings/SolarPanel.lua	271	Lua/Buildings/SolarPanel.lua	291	same
g_DustStorm	GameVar	GameVar	Lua/DustStorm.lua	31	Lua/DustStorm.lua	31	same
g_DustStormDuration	GameVar	GameVar	Lua/DustStorm.lua	34	Lua/DustStorm.lua	34	same
g_DustStormEnd	GameVar	GameVar	Lua/DustStorm.lua	36	Lua/DustStorm.lua	36	same
g_DustStormFirstSpawn		GameVar			Lua/DustStorm.lua	608	added
g_DustStormGameDescr	GameVar	GameVar	Lua/DustStorm.lua	37	Lua/DustStorm.lua	37	same
g_DustStormPredictedEnd		GameVar			Lua/DustStorm.lua	39	added
g_DustStormPredictedStart		GameVar			Lua/DustStorm.lua	38	added
g_DustStormStart	GameVar	GameVar	Lua/DustStorm.lua	35	Lua/DustStorm.lua	35	same
g_DustStormStopped	GameVar	GameVar	Lua/DustStorm.lua	33	Lua/DustStorm.lua	33	same
g_DustStormType	GameVar	GameVar	Lua/DustStorm.lua	32	Lua/DustStorm.lua	32	same
g_EmptyLabelContainer	GameVar	GameVar	Lua/Factions/Factions.lua	1394	Lua/Factions/Factions.lua	1499	same
g_EternalFusionResearched	GameVar	GameVar	Lua/Buildings/MetalsExtractor.lua	2	Lua/Buildings/MetalsExtractor.lua	2	same
g_ExecLaterArgs	GameVar	GameVar	Lua/Buildings/Dome.lua	1247	Lua/Buildings/Dome.lua	1651	same
g_ExecLaterObjs	GameVar	GameVar	Lua/Buildings/Dome.lua	1245	Lua/Buildings/Dome.lua	1649	same
g_ExecLaterThreads	GameVar	GameVar	Lua/Buildings/Dome.lua	1246	Lua/Buildings/Dome.lua	1650	same
g_ExplorationNotificationShown	GameVar	GameVar	Lua/Exploration.lua	1	Lua/Exploration.lua	1	same
g_ExtractorAIResearched	GameVar	GameVar	Lua/Buildings/MetalsExtractor.lua	1	Lua/Buildings/MetalsExtractor.lua	1	same
g_FXBuildingType	GameVar	GameVar	Lua/UI/InGameInterface.lua	1	Lua/UI/InGameInterface.lua	1	same
g_FactionDisaster_Dissolution_FactionDissolved	GameVar	GameVar	Lua/ClassDefs/ClassDef-Factions.generated.lua	434	Lua/Factions/FactionDef.lua	579	moved-file
g_FactionsHolder	GameVar	GameVar	Lua/Factions/Factions.lua	196	Lua/Factions/Factions.lua	210	same
g_FarmId	GameVar	GameVar	Lua/Buildings/Farm.lua	63	Lua/Buildings/Farm.lua	93	same
g_FirstLegislatureSessionPopup	GameVar		Lua/Factions/Legislature.lua	211			removed
g_FirstMeteorStorm		GameVar			Lua/Meteors.lua	326	added
g_FirstWorkingLowGLab	GameVar	GameVar	Lua/Buildings/LowGLab.lua	4	Lua/Buildings/LowGLab.lua	4	same
g_ForceTechRepeatable		GameVar			Lua/Research.lua	229	added
g_FounderDiedOfOldAge	GameVar	GameVar	Lua/ColonyViability.lua	163	Lua/ColonyViability.lua	167	same
g_FoundersArrived	GameVar	GameVar	Lua/ColonyViability.lua	81	Lua/ColonyViability.lua	83	same
g_FoundersTraitsCheckThread	GameVar	GameVar	Lua/ColonyViability.lua	33	Lua/ColonyViability.lua	33	same
g_GameProgress	GameVar	GameVar	Lua/Buildings/GameDeveloper.lua	9	Lua/Buildings/GameDeveloper.lua	9	same
g_GameSessionOutcome	GameVar	GameVar	Lua/GameOver.lua	26	Lua/GameOver.lua	26	same
g_GlobalSupportUnlockedSponsors	GameVar	GameVar	Lua/Colony.lua	797	Lua/Colony.lua	946	same
g_GridIdCounter	GameVar	GameVar	Lua/SupplyGrid.lua	1723	Lua/SupplyGrid.lua	2320	same
g_GridToGridConnections	GameVar	GameVar	Lua/SupplyGrid.lua	710	Lua/SupplyGrid.lua	1151	same
g_HUDNotifications	GameVar	GameVar	Lua/X/HUDNotifications.lua	9	Lua/X/HUDNotifications.lua	9	same
g_HexRanges	GameVar	GameVar	Lua/UI/InGameInterface.lua	2	Lua/UI/InGameInterface.lua	2	same
g_HiddenTraits	GameVar	GameVar	Lua/Traits.lua	877	Lua/Traits.lua	918	same
g_HintPrevSolPowerSolarPanelsOnly		GameVar			Lua/Hints.lua	1196	added
g_HintRocketLandingCount		GameVar			Lua/Hints.lua	1163	added
g_ImportLocks	GameVar	GameVar	Lua/RocketPayload.lua	81	Lua/RocketPayload.lua	82	same
g_IncomingMissiles	MapVar	MapVar	Lua/Bombardment.lua	52	Lua/Bombardment.lua	52	same
g_Independence	GameVar	GameVar	Lua/Factions/Independence.lua	12	Lua/Factions/Independence.lua	12	same
g_InitialCargoCost	GameVar	GameVar	Lua/Colony.lua	393	Lua/Colony.lua	550	same
g_InitialCargoWeight	GameVar	GameVar	Lua/Colony.lua	394	Lua/Colony.lua	551	same
g_InitialRocketCargo	GameVar	GameVar	Lua/Colony.lua	392	Lua/Colony.lua	549	same
g_InitialSessionSeed	GameVar	GameVar	Lua/_init.lua	4	Lua/_init.lua	9	same
g_IonStorms	GameVar	GameVar	Lua/Mysteries/Metatron.lua	418	Lua/Mysteries/Metatron.lua	417	same
g_LandedRocketsInNeedOfFuel	GameVar	GameVar	Lua/Buildings/RocketUtilities.lua	140	Lua/Buildings/RocketUtilities.lua	196	same
g_LandingSiteObject	GameVar,PersistableGlobals	GameVar,PersistableGlobals	Lua/UI/PlanetUI.lua	1661,1662	Lua/UI/PlanetUI.lua	1738,1739	same
g_LastAutosaveFilename	GameVar	GameVar	CommonLua/UI/uiXBugReportDlg.lua	402	CommonLua/UI/uiXBugReportDlg.lua	399	same
g_LastAutosaveGameTime	GameVar	GameVar	CommonLua/UI/uiXBugReportDlg.lua	403	CommonLua/UI/uiXBugReportDlg.lua	400	same
g_LastAutosaveTime	GameVar	GameVar	CommonLua/Savegame.lua	1548	CommonLua/Savegame.lua	1549	same
g_LastBuildCat	GameVar	GameVar	Lua/X/BuildMenu.lua	3	Lua/X/BuildMenu.lua	3	same
g_LastBuildItem	GameVar	GameVar	Lua/X/BuildMenu.lua	4	Lua/X/BuildMenu.lua	4	same
g_LastExpandedResourceGroup		GameVar			Lua/Resources.lua	175	added
g_LastFounderDies	GameVar	GameVar	Lua/ColonyViability.lua	164	Lua/ColonyViability.lua	168	same
g_LastGeneratedApplicantTime	GameVar	GameVar	Lua/ApplicantsPool.lua	3	Lua/ApplicantsPool.lua	3	same
g_LastPlacedTunnel	GameVar	GameVar	Lua/Buildings/Tunnel.lua	2	Lua/Buildings/Tunnel.lua	2	same
g_LastSectorScanTime		GameVar			Lua/Exploration.lua	3	added
g_Legislature	GameVar	GameVar	Lua/Factions/Legislature.lua	102	Lua/Factions/Legislature.lua	108	same
g_LifetimeMartianborn		GameVar			Lua/Units/Colonist.lua	4523	added
g_LockExport	GameVar	GameVar	Lua/RocketPayload.lua	120	Lua/RocketPayload.lua	126	same
g_MapSlotEnvironments	GameVar		Lua/MapData.lua	49			removed
g_MarsquakeActive	GameVar	GameVar	Lua/Marsquake.lua	62	Lua/Marsquake.lua	83	same
g_MartianbornStrength	GameVar	GameVar	Lua/Units/Colonist.lua	3668	Lua/Units/Colonist.lua	4522	same
g_MediaCenterWorkingCheckVersion	GameVar	GameVar	Lua/Buildings/Dome.lua	1639	Lua/Buildings/Dome.lua	2039	same
g_Metatron	GameVar	GameVar	Lua/Mysteries/Metatron.lua	18	Lua/Mysteries/Metatron.lua	18	same
g_MeteorDecals	GameVar		Lua/Meteors.lua	890			removed
g_MeteorStorm	GameVar	GameVar	Lua/Meteors.lua	38	Lua/Meteors.lua	40	same
g_MeteorStormDuration		GameVar			Lua/Meteors.lua	46	added
g_MeteorStormEnd		GameVar			Lua/Meteors.lua	45	added
g_MeteorStormGameDescr	GameVar	GameVar	Lua/Meteors.lua	40	Lua/Meteors.lua	42	same
g_MeteorStormStart		GameVar			Lua/Meteors.lua	44	added
g_MeteorStormStop	GameVar	GameVar	Lua/Meteors.lua	39	Lua/Meteors.lua	41	same
g_MeteorsGameDescr	GameVar	GameVar	Lua/Meteors.lua	41	Lua/Meteors.lua	43	same
g_MeteorsPredicted	GameVar	GameVar	Lua/Meteors.lua	361	Lua/Meteors.lua	437	same
g_MysteryDream	GameVar	GameVar	Lua/Mysteries/Dream.lua	18	Lua/Mysteries/Dream.lua	18	same
g_NativeFoodProduction	GameVar	GameVar	Lua/Buildings/Farm.lua	871	Lua/Buildings/Farm.lua	1132	same
g_NegotiationHistory	GameVar	GameVar	Lua/Negotiations.lua	6	Lua/Negotiations.lua	6	same
g_NextMagneticFieldMarsquakeTime		GameVar			Lua/Marsquake.lua	41	added
g_NextMeteorStormTime		GameVar			Lua/Meteors.lua	327	added
g_NextMeteorsTime		GameVar			Lua/Meteors.lua	295	added
g_NocturnalAdaptation	GameVar	GameVar	Lua/Units/Colonist.lua	1314	Lua/Units/Colonist.lua	1642	same
g_OffgameOverview	GameVar	GameVar	Lua/UI/InGameInterface.lua	815	Lua/UI/InGameInterface.lua	861	same
g_OmegaTelescopeBonusGiven	GameVar	GameVar	Lua/Buildings/OmegaTelescope.lua	49	Lua/Buildings/OmegaTelescope.lua	49	same
g_OnCooldownTasks	GameVar	GameVar	Lua/Factions/Legislature.lua	1184	Lua/Factions/Legislature.lua	1331	same
g_OneTimeSequences	GameVar	GameVar	Lua/Buildings/Anomaly.lua	97	Lua/Buildings/Anomaly.lua	159	same
g_OverrideCCS	GameVar	GameVar	Lua/ColonyColorScheme.lua	4	Lua/ColonyColorScheme.lua	4	same
g_PassageOverrideConnections	GameVar	GameVar	Lua/Passage.lua	953	Lua/Passage.lua	1054	same
g_Phase	GameVar	GameVar	Lua/Telemetry.lua	16	Lua/Telemetry.lua	16	same
g_PlanetaryAnomalies	GameVar	GameVar	Lua/Buildings/PlanetaryAnomaly.lua	1	Lua/Buildings/PlanetaryAnomaly.lua	1	same
g_PopulationHighWatermark	GameVar	GameVar	Lua/Milestones.lua	144	Lua/Milestones.lua	161	same
g_QuickPolicyPreparation		GameVar			Lua/Factions/Legislature.lua	1865	added
g_QuickSessionsCheat	GameVar		Lua/Factions/Legislature.lua	183			removed
g_RainDisaster	GameVar	GameVar	Lua/MapSettings.lua	125	Lua/MapSettings.lua	153	same
g_RainPredictedEnd		GameVar			Lua/TerraformingDisasters.lua	422	added
g_RainPredictedStart		GameVar			Lua/TerraformingDisasters.lua	421	added
g_RainPredictedType		GameVar			Lua/TerraformingDisasters.lua	420	added
g_ReassignQueue		GameVar			Lua/Stats.lua	214	added
g_RecentlyRevDeposits	GameVar	GameVar	Lua/Buildings/SubsurfaceDeposit.lua	233	Lua/Buildings/SubsurfaceDeposit.lua	232	same
g_RefugeeOutcome	MapVar	MapVar	Lua/UniversalRocket.lua	213	Lua/UniversalRocket.lua	231	same
g_ResearchFocus	GameVar	GameVar	Lua/Research.lua	17	Lua/Research.lua	17	same
g_ResearchPointInitiative		GameVar			Lua/TechTree.lua	1534	added
g_ResearchPointInitiativeState		GameVar			Lua/TechTree.lua	1535	added
g_ResearchScroll	GameVar	GameVar	Lua/Research.lua	16	Lua/Research.lua	16	same
g_ResearchView		GameVar			Lua/Research.lua	18	added
g_ResidenceVersion		GameVar			Lua/Buildings/Community.lua	359	added
g_ResilientVegetationMod	GameVar	GameVar	Lua/Vegetation.lua	152	Lua/Vegetation.lua	151	same
g_ResourceIconsTurnedOff	GameVar		Lua/Buildings/Deposit.lua	153			removed
g_ResourceIconsVisible	GameVar		Lua/Buildings/Deposit.lua	154			removed
g_ResourceOverviewTotal	GameVar	GameVar	Lua/ResourceOverview.lua	2	Lua/ResourceOverview.lua	2	same
g_ResourceProducedTotal	GameVar	GameVar	Lua/Buildings/BuildingComponents.lua	1013	Lua/Buildings/BuildingComponents.lua	1269	same
g_RocketLanded		MapVar			Lua/Buildings/RocketBase.lua	373	added
g_RocketsLandedCount	GameVar	GameVar	Lua/Achievements.lua	92	Lua/Achievements.lua	109	same
g_RoverAIResearched	GameVar	GameVar	Lua/Buildings/BaseRover.lua	703	Lua/Buildings/BaseRover.lua	717	same
g_SanatoriumTraits	GameVar	GameVar	Lua/Traits.lua	876	Lua/Traits.lua	917	same
g_ScannedAnomaly	GameVar	GameVar	Lua/Buildings/Anomaly.lua	383	Lua/Buildings/Anomaly.lua	431	same
g_ScannedPlanetaryAnomaly	GameVar	GameVar	Lua/Buildings/PlanetaryAnomaly.lua	259	Lua/Buildings/PlanetaryAnomaly.lua	270	same
g_SchoolTraits	GameVar	GameVar	Lua/Traits.lua	875	Lua/Traits.lua	916	same
g_SecondOpenDome	GameVar	GameVar	Lua/Passage.lua	1590	Lua/Passage.lua	1871	same
g_SeniorsCanWork	GameVar	GameVar	Lua/Units/Colonist.lua	1462	Lua/Units/Colonist.lua	1788	same
g_SeniorsCanWorkReasons	GameVar	GameVar	Lua/Units/Colonist.lua	1464	Lua/Units/Colonist.lua	1790	same
g_SeniorsFertile	GameVar	GameVar	Lua/Units/Colonist.lua	1463	Lua/Units/Colonist.lua	1789	same
g_SessionOptions	GameVar	GameVar	CommonLua/OptionsObject.lua	13	CommonLua/OptionsObject.lua	13	same
g_SetpieceActors	MapVar	MapVar	CommonLua/SetpieceStatements.lua	122	CommonLua/SetpieceStatements.lua	122	same
g_ShowCollectionLimitWarning	MapVar	MapVar	CommonLua/Classes/collection.lua	6	CommonLua/Classes/collection.lua	6	same
g_ShownOnScreenHints	GameVar	GameVar	Lua/X/OnScreenHintDlg.lua	48	Lua/X/OnScreenHintDlg.lua	45	same
g_ShownOnScreenNotifications	GameVar	GameVar	Lua/UI/OnScreenNotification.lua	46	Lua/UI/OnScreenNotification.lua	47	same
g_ShownPopupNotifications	GameVar	GameVar	Lua/UI/PopupNotification.lua	244	Lua/UI/PopupNotification.lua	259	same
g_SignsVisible	GameVar	GameVar	Lua/Buildings/BuildingSigns.lua	256	Lua/Buildings/BuildingSigns.lua	262	same
g_SortedActiveFactionsCache	GameVar	GameVar	Lua/Factions/Factions.lua	229	Lua/Factions/Factions.lua	245	same
g_SpecialProjectCompleted	GameVar	GameVar	Lua/SpecialProjects.lua	3	Lua/SpecialProjects.lua	3	same
g_SpecialProjectNextSpawn	GameVar	GameVar	Lua/SpecialProjects.lua	1	Lua/SpecialProjects.lua	1	same
g_SpecialProjectSpawnNextIdx	GameVar	GameVar	Lua/SpecialProjects.lua	2	Lua/SpecialProjects.lua	2	same
g_SpecialProjectsDisabled	GameVar	GameVar	Lua/SpecialProjects.lua	5	Lua/SpecialProjects.lua	5	same
g_SponsorBuildingsLocks	GameVar	GameVar	Lua/Factions/Independence.lua	13	Lua/Factions/Independence.lua	13	same
g_StartSpecialProjects	GameVar	GameVar	Lua/SpecialProjects.lua	4	Lua/SpecialProjects.lua	4	same
g_StartVaccinating	GameVar	GameVar	Lua/Traits.lua	1154	Lua/Traits.lua	1206	same
g_StatusEffectGroupShownTime	GameVar	GameVar	Lua/ColonyViability.lua	228	Lua/ColonyViability.lua	236	same
g_StatusEffectNotificationsShown	GameVar	GameVar	Lua/ColonyViability.lua	227	Lua/ColonyViability.lua	235	same
g_StoryBitActive	GameVar	GameVar	Lua/_StoryBits.lua	107	Lua/_StoryBits.lua	130	same
g_StoryBitCategoryStates	GameVar	GameVar	Lua/_StoryBits.lua	105	Lua/_StoryBits.lua	128	same
g_StoryBitConstructionCostModifications	GameVar	GameVar	Lua/ConstructionCost.lua	15	Lua/ConstructionCost.lua	15	same
g_StoryBitStates	GameVar	GameVar	Lua/_StoryBits.lua	106	Lua/_StoryBits.lua	129	same
g_StoryBitsLog	GameVar	GameVar	Lua/_StoryBits.lua	46	Lua/_StoryBits.lua	45	same
g_StoryBitsScopeStack	GameVar		Lua/_StoryBits.lua	47			removed
g_SubsurfaceDepositsVisible	GameVar	GameVar	Lua/Buildings/SubsurfaceDeposit.lua	139	Lua/Buildings/SubsurfaceDeposit.lua	141	same
g_SupplyGridOverrideConnectionAffectedBuildings	GameVar	GameVar	Lua/GridTunnelConnector.lua	3	Lua/GridTunnelConnector.lua	3	same
g_SupplyGridOverrideConnections	GameVar	GameVar	Lua/GridTunnelConnector.lua	2	Lua/GridTunnelConnector.lua	2	same
g_TVShowProgress	GameVar	GameVar	Lua/Buildings/TVStudioWorkshop.lua	19	Lua/Buildings/TVStudioWorkshop.lua	19	same
g_TechDiscoveredCount	GameVar	GameVar	Lua/Research.lua	197	Lua/Research.lua	102	same
g_TechFieldDiscoveredCount	GameVar		Lua/Research.lua	198			removed
g_TechFieldResearchedCount	GameVar		Lua/Research.lua	200			removed
g_TechResearchedCount	GameVar	GameVar	Lua/Research.lua	199	Lua/Research.lua	109	same
g_TechResearchedLog		GameVar			Lua/Research.lua	113	added
g_TechTimesResearched		GameVar			Lua/TechTree.lua	1198	added
g_TechTreeGamepadLastSelection		GameVar			Lua/TechTree.lua	1680	added
g_TechUnlockedCount		GameVar			Lua/Research.lua	103	added
g_TotalChildrenBornWithMating	GameVar	GameVar	Lua/Achievements.lua	66	Lua/Achievements.lua	83	same
g_TotalColonistComfort	GameVar	GameVar	Lua/Units/Colonist.lua	139	Lua/Units/Colonist.lua	175	same
g_TotalExtractedResources	GameVar	GameVar	Lua/Achievements.lua	51	Lua/Achievements.lua	68	same
g_TransportationModeToCommunityCache	GameVar	GameVar	Lua/Units/Colonist.lua	2478	Lua/Units/Colonist.lua	3122	same
g_TunnelsAdjacency	GameVar	GameVar	Lua/Buildings/Tunnel.lua	1	Lua/Buildings/Tunnel.lua	1	same
