# Link 03 close-out snapshot 2026-09-10; read attestations, not automated clearance.
surface	key	file	subject	span107	span110	original_link	owner	read_status	reader	fr	evidence
INVENTORY	R04677	Data/TechPreset.lua	OnInitEffect@b017ab#5	4446-4449		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R04683	Data/TechPreset.lua	OnResearched@b017ab#14	597-608		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R04693	Data/TechPreset.lua	OnResearched@b017ab#23	2891-2893		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R04698	Data/TechPreset.lua	OnResearched@b017ab#28	3429-3433		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R04769	Data/TraitPreset.lua	apply_func@88ad57#4	554-558		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R04893	Data/TutorialStep.lua	Code@318434#89		3098-3100	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R04957	Data/TutorialStep.lua	Value@318434#55		3145-3145	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R05046	Data/TutorialStep.lua	eval@318434#157		3093-3096	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R05047	Data/TutorialStep.lua	eval@318434#158		3139-3142	03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R05239	Lua/Achievements.lua	OnMsg.TechResearched	2-36	21-53	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05272	Lua/BuildingTemplate/FungalFarm_Asteroid.generated.lua	Value@bb968b	16-16		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R05273	Lua/BuildingTemplate/FungalFarm_Asteroid.generated.lua	eval@bb968b	12-14		03	03b	pending			SEAM_REPORT.md#remaining
INVENTORY	R05283	Lua/Buildings/Anomaly.lua	City.InitBreakThroughAnomalies	652-682	720-751	03	03d	pending		FR-1(a)	SEAM_REPORT.md#remaining
INVENTORY	R05301	Lua/Buildings/Anomaly.lua	SubsurfaceRareAnomalyMarker.GetError		229-233	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05306	Lua/Buildings/ArtWorkshop.lua	Workshop.CanConsume	41-43	20-22	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05307	Lua/Buildings/ArtWorkshop.lua	Workshop.Consume_Workshop	45-65	24-40	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05320	Lua/Buildings/AsteroidCatcher.lua	SavegameFixups.AsteroidCatcherReturnStoredResources	213-227	198-212	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05334	Lua/Buildings/BaseBuilding.lua	BaseBuilding.SetSuspended	457-484	759-787	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05336	Lua/Buildings/BaseBuilding.lua	BaseBuilding.SetWorking	165-181	447-468	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05337	Lua/Buildings/BaseBuilding.lua	BaseBuilding.Setexceptional_circumstances	183-188	470-480	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05390	Lua/Buildings/Building.lua	Building.BlowUp	3405-3511	3588-3703	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05399	Lua/Buildings/Building.lua	Building.Destroy	1457-1607	1544-1694	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05403	Lua/Buildings/Building.lua	Building.DroneUnloadResource	2343-2384	2413-2459	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05409	Lua/Buildings/Building.lua	Building.GetUIConsumptionTexts	2939-2996	3101-3158	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05411	Lua/Buildings/Building.lua	Building.GetUISectionConsumptionRollover	2998-3054	3160-3216	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05412	Lua/Buildings/Building.lua	Building.GetUIWarning	2775-2874	2918-3031	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05414	Lua/Buildings/Building.lua	Building.Init	316-331	343-353	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05427	Lua/Buildings/Building.lua	Building.ShowUISectionConsumption	2876-2885	3033-3044	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05436	Lua/Buildings/Building.lua	Building.UpdateUISectionConsumption	2925-2937	3084-3099	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05438	Lua/Buildings/Building.lua	Building.UpdateVegetationWind		2507-2513	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05448	Lua/Buildings/Building.lua	GetAccessiblePrefabs	102-132	127-156	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05450	Lua/Buildings/Building.lua	InsuranceOnDestroy	1395-1415	1471-1496	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05461	Lua/Buildings/Building.lua	SavegameFixups.RecreateInteriorVolumesOnBuildings		4062-4115	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05466	Lua/Buildings/Building.lua	TFormat.FarmNoCropError		2861-2867	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05477	Lua/Buildings/BuildingComponents.lua	ResourceProducer.AddProducer	473-519	500-539	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05526	Lua/Buildings/BuildingComponents.lua	SingleResourceProducer.Produce	1024-1056	1289-1327	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05559	Lua/Buildings/CargoTransporter.lua	CargoTransporter.SpawnRovers	452-471	449-470	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05575	Lua/Buildings/Community.lua	Community.BuildingUpdate	115-122	155-164	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05578	Lua/Buildings/Community.lua	Community.CountStarvingColonists	457-459		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05579	Lua/Buildings/Community.lua	Community.CountUnderfedColonists		530-532	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05580	Lua/Buildings/Community.lua	Community.Done	40-45	52-59	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05597	Lua/Buildings/Community.lua	Community.HasStarvingColonists	453-455		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05598	Lua/Buildings/Community.lua	Community.HasUnderfedColonists		526-528	03	03	full-present-spans	parent	FR-1(a)	SEAM_REPORT.md#parent
INVENTORY	R05605	Lua/Buildings/Community.lua	Community.UpdateInPerilNotification	501-506		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05606	Lua/Buildings/Community.lua	Community.UpdateStarvationNotification		536-543	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05609	Lua/Buildings/Community.lua	SavegameFixups.CommunityFixBirthPolicyDefault		587-596	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05697	Lua/Buildings/DepositMarker.lua	DepositMarker.DbgTestProximityDeposits	195-238	195-238	03	03d	pending		FR-2	SEAM_REPORT.md#remaining
INVENTORY	R05698	Lua/Buildings/Dome.lua	AddDomesInPerilItems	718-752		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05699	Lua/Buildings/Dome.lua	AddFoodServiceItems		2747-2782	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05708	Lua/Buildings/Dome.lua	Community.GetFoodServiceFailures		2718-2745	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05711	Lua/Buildings/Dome.lua	DismissFoodServiceUntilWorse		2785-2792	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05715	Lua/Buildings/Dome.lua	Dome.AreServiceBuildingsAvailable		4212-4222	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05716	Lua/Buildings/Dome.lua	Dome.AreServiceBuildingsFailing	3614-3647		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05717	Lua/Buildings/Dome.lua	Dome.AreServiceBuildingsInsufficient		4224-4245	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05718	Lua/Buildings/Dome.lua	Dome.AreServiceBuildingsUnavailable	3587-3610		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05737	Lua/Buildings/Dome.lua	Dome.GameInit	790-814	1096-1125	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05739	Lua/Buildings/Dome.lua	Dome.GetClosestFoodPile	2884-2893	3449-3458	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05754	Lua/Buildings/Dome.lua	Dome.GetFoodService		3460-3499	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05757	Lua/Buildings/Dome.lua	Dome.GetMoraleBonus	3222-3234		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05758	Lua/Buildings/Dome.lua	Dome.GetMoraleModifiers	3236-3247		03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05764	Lua/Buildings/Dome.lua	Dome.GetService	2900-2943	3501-3519	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05775	Lua/Buildings/Dome.lua	Dome.HasWorkingCoffeeService		2069-2077	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05803	Lua/Buildings/Dome.lua	Dome.SetUIWorking	1486-1493	1897-1903	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05817	Lua/Buildings/Dome.lua	Dome.UpdateUISectionConsumption	1705-1715	2110-2121	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05825	Lua/Buildings/Dome.lua	IsRenegadeGenerationSuppressed		2211-2217	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05837	Lua/Buildings/Dome.lua	SavegameFixups.DomeInPeril	754-766	1022-1026	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05840	Lua/Buildings/Dome.lua	SavegameFixups.InitStarvingColonistsNotification		1034-1038	03	03	full-present-spans	parent		SEAM_REPORT.md#parent
INVENTORY	R05965	Lua/Buildings/Factory.lua	FactoryBuildingWorkplace.BuildingUpdate		49-64	03	03d	pending			SEAM_REPORT.md#remaining
INVENTORY	R05974	Lua/Buildings/Farm.lua	FarmBase.ApplyOxygenProductionMod	561-571	634-644	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05975	Lua/Buildings/Farm.lua	FarmBase.ApplyProductionBonus		425-427	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05976	Lua/Buildings/Farm.lua	FarmBase.BuildingUpdate	266-323	266-332	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05977	Lua/Buildings/Farm.lua	FarmBase.CalcExpectedProduction	408-430	457-464	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05978	Lua/Buildings/Farm.lua	FarmBase.CalcExpectedProductionFor		431-454	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05979	Lua/Buildings/Farm.lua	FarmBase.CanService	581-587		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05980	Lua/Buildings/Farm.lua	FarmBase.CheatEmpty		1126-1130	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05981	Lua/Buildings/Farm.lua	FarmBase.CheatFill	866-869	1115-1124	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05982	Lua/Buildings/Farm.lua	FarmBase.CreateCropAttaches	325-343	334-345	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05983	Lua/Buildings/Farm.lua	FarmBase.DestroyCropAttaches		354-356	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05984	Lua/Buildings/Farm.lua	FarmBase.DroneLoadResource	442-450	501-510	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05985	Lua/Buildings/Farm.lua	FarmBase.GameInit	84-99	106-123	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05986	Lua/Buildings/Farm.lua	FarmBase.GetBuildMenuProductionText		751-753	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05987	Lua/Buildings/Farm.lua	FarmBase.GetCropAttaches		350-352	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05988	Lua/Buildings/Farm.lua	FarmBase.GetCropEffects	176-193	213-227	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05989	Lua/Buildings/Farm.lua	FarmBase.GetCropName	641-644	694-697	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05990	Lua/Buildings/Farm.lua	FarmBase.GetCropOutputs		255-257	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05991	Lua/Buildings/Farm.lua	FarmBase.GetCropsAvailable		125-136	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05992	Lua/Buildings/Farm.lua	FarmBase.GetCropsFailedNotificationId		944-946	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05993	Lua/Buildings/Farm.lua	FarmBase.GetFarmProductionText		728-749	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05994	Lua/Buildings/Farm.lua	FarmBase.GetGrowthDuration	156-162	189-197	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05995	Lua/Buildings/Farm.lua	FarmBase.GetGrowthTimes	131-153	174-186	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05996	Lua/Buildings/Farm.lua	FarmBase.GetHarvestRemaining	673-679	812-818	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05997	Lua/Buildings/Farm.lua	FarmBase.GetHarvestTotal	681-687		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05998	Lua/Buildings/Farm.lua	FarmBase.GetInfopanelSelectorItems		846-910	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R05999	Lua/Buildings/Farm.lua	FarmBase.GetMaxStorage		948-950	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06000	Lua/Buildings/Farm.lua	FarmBase.GetNextCrop	651-663	790-802	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06001	Lua/Buildings/Farm.lua	FarmBase.GetProducedResources		704-726	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06002	Lua/Buildings/Farm.lua	FarmBase.GetStoredAmount		770-788	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06003	Lua/Buildings/Farm.lua	FarmBase.GetTextEffectsOnCurrentCrop		928-930	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06004	Lua/Buildings/Farm.lua	FarmBase.GetTextNoCropRollover		924-926	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06005	Lua/Buildings/Farm.lua	FarmBase.GetTextNotWorkingCantBePlanted		936-938	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06006	Lua/Buildings/Farm.lua	FarmBase.GetTextNotWorkingCropDecaying		932-934	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06007	Lua/Buildings/Farm.lua	FarmBase.GetTextNotWorkingNoCrop		940-942	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06008	Lua/Buildings/Farm.lua	FarmBase.GetTextSelectNewCrop		912-914	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06009	Lua/Buildings/Farm.lua	FarmBase.GetTextSelectNewCropRolloverHint		916-918	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06010	Lua/Buildings/Farm.lua	FarmBase.GetTextSelectNewCropRolloverHintGamepad		920-922	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06011	Lua/Buildings/Farm.lua	FarmBase.GetTotalAmountStored		513-520	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06012	Lua/Buildings/Farm.lua	FarmBase.GetUICropProductionText		468-489	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06013	Lua/Buildings/Farm.lua	FarmBase.GetUIStoredResourcesList		755-768	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06014	Lua/Buildings/Farm.lua	FarmBase.HasFreeVisitSlots	579-587		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06015	Lua/Buildings/Farm.lua	FarmBase.Init	65-82	95-104	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06016	Lua/Buildings/Farm.lua	FarmBase.LogCropEffects	195-213	229-247	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06017	Lua/Buildings/Farm.lua	FarmBase.OnDestroyed		416-423	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06018	Lua/Buildings/Farm.lua	FarmBase.OnModifiableValueChanged	573-577	646-650	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06019	Lua/Buildings/Farm.lua	FarmBase.OnProducerProduced		491-499	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06020	Lua/Buildings/Farm.lua	FarmBase.OnSetWorking	113-123	150-166	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06021	Lua/Buildings/Farm.lua	FarmBase.PlantNextCrop	504-559	574-632	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06022	Lua/Buildings/Farm.lua	FarmBase.Produce_Food	432-440		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06023	Lua/Buildings/Farm.lua	FarmBase.Service	589-600		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06024	Lua/Buildings/Farm.lua	FarmBase.SetCrop	602-624	651-677	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06025	Lua/Buildings/Farm.lua	FarmBase.SetSoilQuality	164-174	199-211	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06026	Lua/Buildings/Farm.lua	FarmBase.SwitchProducerType	219-262		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06027	Lua/Buildings/Farm.lua	FarmBase.SyncCropProducers		262-264	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06028	Lua/Buildings/Farm.lua	FarmBase.Unassign	580-587		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06029	Lua/Buildings/Farm.lua	FarmBase.UpdateVisualsFarm	351-406	364-414	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06030	Lua/Buildings/Farm.lua	FarmConventional.OnSetWorking	742-748	979-983	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06031	Lua/Buildings/Farm.lua	FarmConventional.StartAnimThread	750-778	985-1013	03	03	full-present-spans	farm_seam	FR-3	SEAM_REPORT.md#farms
INVENTORY	R06032	Lua/Buildings/Farm.lua	GetCropDisplayNameTwoLines		25-33	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06033	Lua/Buildings/Farm.lua	GetCropDisplayNameWithResource		14-21	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06034	Lua/Buildings/Farm.lua	GetCropEntities		10-12	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06035	Lua/Buildings/Farm.lua	GetFarmProductionText	1-3		03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06037	Lua/Buildings/Farm.lua	OnMsg.GatherFXTargets		1134-1140	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06038	Lua/Buildings/Farm.lua	SavegameFixups.ResyncFarmStoredAmountsFromPiles		1145-1159	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06039	Lua/Buildings/Farm.lua	SavegameFixups.SyncFarmProducersToCropOutputs		1163-1170	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06040	Lua/Buildings/Farm.lua	UICropUpdate	803-864	1040-1113	03	03	full-present-spans	farm_seam		SEAM_REPORT.md#farms
INVENTORY	R06041	Lua/Buildings/FoodServiceBuilding.lua	AppendFoodResourceStatBonusText		674-689	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06042	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.AddToCityLabels		495-497	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06043	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.BuildingDailyUpdate		808-810	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06044	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.CanConsume		776-783	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06045	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.CheatEmptyFood		445-463	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06046	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.CheatFillFood		416-443	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06047	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.ConsumeMealIngredientsMask		521-539	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06048	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.ConsumptionOnDestroyed		263-289	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06049	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.CreateStockpileControllers		85-105	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06050	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.DeductDirectFood		254-261	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06051	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.DoesAcceptResource		291-293	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06052	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.DoesServeIngredient		509-511	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06053	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.Done		120-126	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06054	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.DroneLoadResource		401-414	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06055	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.DroneUnloadResource		378-399	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06056	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.ExpandStorableResources		70-81	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06057	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.FulfillMealPortion		727-733	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06058	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.GetAvailableIngredientsMask		541-550	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06059	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.GetFirstMissingIngredient		165-168	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06060	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.GetFoodScore		706-710	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06061	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.GetIngredientAcceptIcon		670-672	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06062	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.GetIngredientConsumeGate		513-519	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06063	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.GetIngredientsStorageAllowance		337-339	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
INVENTORY	R06064	Lua/Buildings/FoodServiceBuilding.lua	FoodBuilding.GetInputShortageInfo		747-770	03	03	full-present-spans	food_seam		SEAM_REPORT.md#food
